UUID,Template,Street,City,State,Zip,OutputStreet,OutputCity,OutputState,OutputZip,Lon,Lat,Header,SL,SL2,County,RFD_ID,FS,WZ,PWF_DistanceInFeet,YrBuilt,LivingArea,Baths,HalfBaths,HalfBaths,InputStreet,InputCity,InputState,InputZip,NumCandidates,NumCloseCandidates,GoodCandidate
583ca68854357,RMIatTXwithRMS,11703 Pedernales Falls Ln,Sugar Land,TX,77498,11703 PEDERNALES FALLS LN,SUGAR LAND,TX,77498,-95.657765,29.644745,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,39,37,Fort Bend,RM481570250,2.44,OUT,2528,2000,2116,2,,,,,,,,,
583ca6644ebce,RMIatTXwithRMS,1134 Woodbridge Ave,Pearland,TX,77584,1134 WOODBRIDGE AVE,PEARLAND,TX,77584,-95.377863,29.571564,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,21.7,21.6,Brazoria,RM480390530,2.41,,7542,1983,1305,2,,,,,,,,,
583ca5928931d,RMIatTXwithRMS,1718 TEAL RUN PLACE DR,FRESNO,TX,77545,1718 TEAL RUN PLACE DR,FRESNO,TX,77545,-95.479844,29.529204,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,28,28,Fort Bend,RM481570160,2.15,OUT,5242,2001,2111,2,,,,,,,,,
583ca5247c58d,RMIatTXwithRMS,5917 Fite Rd,Pearland,TX,77584,5917 FITE RD,PEARLAND,TX,77584,-95.311916,29.552679,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,17.5,17.5,Brazoria,RM480390530,1.15,,4959,2000,2585,3,1,1,,,,,,,
583ca441f2e6f,RMIatTXwithRMS,9319 Meadow Ford Ct,Humble,TX,77396,9319 MEADOW FORD CT,HUMBLE,TX,77396,-95.254388,29.9374,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,24.2,17.7,Harris,RM482010180,3.89,OUT,5201,2006,2280,3,1,1,,,,,,,
583ca38ec9edb,RMIatTXwithRMS,655 BELVEDERE DR,BEAUMONT,TX,77706,655 BELVEDERE DR,BEAUMONT,TX,77706,-94.162548,30.08679,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,30,19.2,Jefferson,RM482450010,1.30,,9907,1988,3073,,,,,,,,,,
583ca2976fc11,RMIatTXwithRMS,4426 Trailwood Dr,Sugar Land,TX,77479,4426 TRAILWOOD DR,SUGAR LAND,TX,77479,-95.69074,29.595269,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,41,39,Fort Bend,RM481570260,2.90,OUT,2761,1994,2505,2,,,,,,,,,
583ca27bce5b3,RMIatTXwithRMS,4403 Grapevine St,Houston,TX,77045,4403 GRAPEVINE ST,HOUSTON,TX,77045,-95.442567,29.615776,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,26,24,Harris,RM482010310,2.33,OUT,10645,1959,1616,2,,,,,,,,,
583ca2271ba61,RMIatTXwithRMS,106 AMY DRIVE,SAN JUAN,TX,78589,106 AMY DR,SAN JUAN,TX,78589,-98.151849,26.202623,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,46,46,Hidalgo,RM482150190,1.18,OUT,11086,1993,2040,2,,,,,,,,,
583ca1dd7f91c,RMIatTXwithRMS,16507 Eaglewood Shadows Drive,Sugar Land,TX,77478,16507 EAGLEWOOD SHADOWS DR,SUGAR LAND,TX,77498,-95.670643,29.675952,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,40,37,Fort Bend,RM481570250,2.07,OUT,915,2003,2439,2,,,,,,,,,
583ca19d47a3f,RMIatTXwithRMS,2830 Briarhurst pk,Houston,TX,77057,2830 BRIARHURST PARK,HOUSTON,TX,77057,-95.492455,29.735449,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,30,26,Harris,RM482010310,1.40,OUT,34577,2001,2743,4,1,1,,,,,,,
583ca0cf185ae,RMIatTXwithRMS,2231 Oak Rise Dr.,Conroe,TX,77304,2231 OAK RISE DR,CONROE,TX,77304,-95.488951,30.281064,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,52,46,Montgomery,RM483390330,2.50,OUT,826,2014,2366,3,1,1,,,,,,,
583ca038df76f,RMIatTXwithRMS,16310 N Trail Dr,Houston,TX,77073,16310 N TRAIL DR,HOUSTON,TX,77073,-95.419921,30.005023,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,35,29,Harris,RM482010610,1.04,OUT,9288,1982,1568,2,,,,,,,,,
583ca03594921,RMIatTXwithRMS,8414 Lone Maple Dr,Houston,TX,77083,8414 LONE MAPLE DR,HOUSTON,TX,77083,-95.66591,29.683986,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,40,37,Fort Bend,RM481570350,1.47,OUT,3981,1993,1997,2,,,,,,,,,
583ca027f3569,RMIatTXwithRMS,5907 Stevens Creek Ct,Richmond,TX,79496,5907 STEVENS CREEK CT,RICHMOND,TX,77469,-95.704028,29.549271,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,42,39,Fort Bend,RM481570310,0.91,OUT,7514,2000,2875,2,,,,,,,,,
583c9f50a67e5,RMIatTXwithRMS,510 Traynor Ln,Sugar Land,TX,77479,510 TRAYNOR LN,SUGAR LAND,TX,77479,-95.659793,29.600833,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,39,37,Fort Bend,RM481570130,0.77,OUT,2912,2009,3275,3,,,,,,,,,
583c9ece59762,RMIatTXwithRMS,13906 Sableridge Dr,Houston,TX,77014,13906 SABLERIDGE DR,HOUSTON,TX,77014,-95.482608,29.978924,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,37,30,Harris,RM482010460,1.45,OUT,25664,1998,2121,2,,,,,,,,,
583c9ecc09107,RMIatTXwithRMS,16610 GULL CT,CROSBY,TX,77532,16610 GULL CT,CROSBY,TX,77532,-95.074982,29.92296,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,17.7,12.3,Harris,RM482010130,0.99,OUT,2590,1982,11716,5,,,,,,,,,
583c9e97bc183,RMIatTXwithRMS,17703 Mos Point Dr,Spring,TX,77379,17703 MOSS POINT DR,SPRING,TX,77379,-95.494713,30.023908,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,39,33,Harris,RM482010410,1.42,OUT,9545,1982,2872,4,1,1,,,,,,,
583c9dd500d37,RMIatTXwithRMS,13906 Sableridge Dr.,Houston,TX,77014,13906 SABLERIDGE DR,HOUSTON,TX,77014,-95.482608,29.978924,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,37,30,Harris,RM482010460,1.45,OUT,25664,1998,2121,2,,,,,,,,,
583c9da47bb65,RMIatTXwithRMS,8206 Wallis ST,Fulshear,TX,77441,8206 WALLIS ST,FULSHEAR,TX,77441,-95.903011,29.693464,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,54,51,Fort Bend,RM481570300,0.11,OUT,522,1980,1995,2,,,,,,,,,
583c9d8f89f42,RMIatTXwithRMS,18318 Enchanted Rock Trl,Humble,TX,77346,18318 ENCHANTED ROCK TRL,HUMBLE,TX,77346,-95.189382,29.985686,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,24.4,18.6,Harris,RM482010030,1.38,OUT,5710,2005,4056,4,1,1,,,,,,,
583c9d57ab00c,RMIatTXwithRMS,18318 Enchanted Lock Trail,Humble,TX,77346,18318 ENCHANTED ROCK TRL,HUMBLE,TX,77346,-95.189382,29.985686,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,24.4,18.6,Harris,RM482010030,1.38,OUT,5710,2005,4056,4,1,1,,,,,,,
583c9d1f915bd,RMIatTXwithRMS,220 W Morningside Dr,South Padre Island,TX,78597,220 W MORNINGSIDE DR,SOUTH PADRE ISLAND,TX,78597,-97.17385,26.127018,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,0.48,0.03,Cameron,RM480611020,0.81,,4175,1994,2250,,,,,,,,,,
583c9bd80c20b,RMIatTXwithRMS,5306 Pinewilde,Houston,TX,77066,5306 PINEWILDE DR,HOUSTON,TX,77066,-95.499302,29.972522,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,37,31,Harris,RM482010090,1.18,OUT,26230,1977,2550,3,1,1,,,,,,,
583c9b902924e,RMIatTXwithRMS,2731 Golden Leaf Dr,Kingwood,TX,77339,2731 GOLDEN LEAF DR,KINGWOOD,TX,77339,-95.200334,30.068184,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,30,24.1,Harris,RM482010310,1.24,OUT,5259,1983,2420,3,1,1,,,,,,,
583c9b36b7fb8,RMIatTXwithRMS,7515 laguna lake dr,spring,TX,77379,Laguna Trail Dr,Houston,TX,77095,-95.6749267578125,29.9307994842529,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,45,39,Harris,RM482010310,3.77,OUT,5001,2001,4112,4,1,1,,,,,,,
583c9af25c02f,RMIatTXwithRMS,6007 WEST BELLFORT STREET,HOUSTON,TX,77035,6007 W BELLFORT ST,HOUSTON,TX,77035,-95.495368,29.656806,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,29,27,Harris,RM482010310,1.14,OUT,18075,1963,2218,2,,,,,,,,,
583c9aba1fe7f,RMIatTXwithRMS,21306 Kelliwood Greens Dr,Katy,TX,77450,21306 KELLIWOOD GREENS DR,KATY,TX,77450,-95.742041,29.72708,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,45,41,Fort Bend,RM481570350,2.49,OUT,1315,1993,4059,3,,,,,,,,,
583c9a8c0d4ae,RMIatTXwithRMS,4610 HARE ST,HOUSTON,TX,77020,4610 HARE ST,HOUSTON,TX,77020,-95.323607,29.76919,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,20.7,15.6,Harris,RM482010310,1.30,OUT,34847,1955,2868,3,,,,,,,,,
583c997b03896,RMIatTXwithRMS,1409 Terrace Drive,Mission,TX,78572,1409 TERRACE DR,MISSION,TX,78572,-98.302444,26.221983,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,54,54,Hidalgo,RM482150120,1.92,OUT,8237,2002,2501,3,,,,,,,,,
583c996f22ca4,RMIatTXwithRMS,9318 Windy Spring Ln,Houston,TX,77089,9318 WINDY SPRING LN,HOUSTON,TX,77089,-95.246774,29.581723,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,13.9,13.9,Harris,RM482010700,0.58,OUT,2785,2002,2157,3,1,1,,,,,,,
583c996961521,RMIatTXwithRMS,807 Stevens Creek Ln,Richmond,TX,77469,807 STEVENS CREEK LN,RICHMOND,TX,77469,-95.704459,29.54736,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,42,39,Fort Bend,RM481570310,1.03,OUT,7301,2004,3259,2,,,,,,,,,
583c992d7da4d,RMIatTXwithRMS,6320 Austinville Dr,Katy,TX,77449,6320 AUSTINVILLE DR,KATY,TX,77449,-95.690959,29.866192,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,44,39,Harris,RM482010140,1.74,OUT,15306,2010,1490,3,1,1,,,,,,,
583c9907637bb,RMIatTXwithRMS,5907 GENTLEWOOD LN,SUGAR LAND,TX,77479,5907 GENTLEWOOD LN,SUGAR LAND,TX,77479,-95.56775,29.538248,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,33,32,Fort Bend,RM481570370,3.18,OUT,2807,2013,3799,4,,,,,,,,,
583c990762d0b,RMIatTXwithRMS,3814 Robertson St,Houston,TX,77009,3814 ROBERTSON ST,HOUSTON,TX,77009,-95.356837,29.795385,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,23.2,17.8,Harris,RM482010310,0.30,OUT,32517,1950,1728,1,,,,,,,,,
583c986eed1bd,RMIatTXwithRMS,807 Stevens Creek lane,Richmond,TX,77469,807 STEVENS CREEK LN,RICHMOND,TX,77469,-95.704459,29.54736,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,42,39,Fort Bend,RM481570310,1.03,OUT,7301,2004,3259,2,,,,,,,,,
583c97db5eaa9,RMIatTXwithRMS,17066 Gleneagle Dr S,Conroe,TX,77385,17066 GLENEAGLE DR S,CONROE,TX,77385,-95.43389,30.203976,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,46,40,Montgomery,RM483392312,0.52,OUT,907,1970,1938,2,,,,,,,,,
583c9736c146d,RMIatTXwithRMS,3222 Longhorn Cir,Manvel,TX,77578,3222 LONGHORN CIR,MANVEL,TX,77578,-95.390035,29.531908,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,22.4,22.4,Brazoria,RM480390500,2.09,,511,2009,2813,4,1,1,,,,,,,
583c966f0ba16,RMIatTXwithRMS,17066 Gleneagle Dr,Conroe,TX,77385,17066 GLENEAGLE DR S,CONROE,TX,77385,-95.43389,30.203976,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,46,40,Montgomery,RM483392312,0.52,OUT,907,1970,1938,2,,,,,,,,,
583c95fa1cb6e,RMIatTXwithRMS,9718 Bladon Dr,Humble,TX,77396,9718 BLADON DR,HUMBLE,TX,77396,-95.244202,29.944078,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,24.2,17.7,Harris,RM482010180,3.93,OUT,3821,2010,2290,3,1,1,,,,,,,
583c958222188,RMIatTXwithRMS,24027 Via Privato Dr,Richmond,TX,77406,24027 VIA PRIVATO DR,RICHMOND,TX,77406,-95.792187,29.689824,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,48,44,Fort Bend,RM481570300,2.86,OUT,2709,2014,3352,3,,,,,,,,,
583c948fa5e92,RMIatTXwithRMS,,,,,,,,,,,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,,,,,,,,,,,,,13710 MIRAFLORES CT,RICHMOND,TX,77407,0,0,False
583c93e7a8531,RMIatTXwithRMS,6704 Colibri Circle,Borwnsville,TX,78521,6704 COLIBRI CIR,BROWNSVILLE,TX,78521,-97.421417,25.929972,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,11.5,9.3,Cameron,RM480610911,1.17,,5061,2009,2386,,,,,,,,,,
583c93df1aaba,RMIatTXwithRMS,518 GRANT ST,DEER PARK,TX,77536,518 GRANT ST,DEER PARK,TX,77536,-95.117616,29.672194,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,6.6,4.4,Harris,RM482010160,1.51,OUT,11370,1974,1610,2,,,,,,,,,
583c93c75c6db,RMIatTXwithRMS,,,,,,,,,,,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,,,,,,,,,,,,,13710 MIRAFLORES CT,RICHMOND,TX,77407,0,0,False
583c936dcfad2,RMIatTXwithRMS,,,,,,,,,,,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,,,,,,,,,,,,,13710 MIRAFLORES CT,RICHMOND,TX,77407,0,0,False
583c93170c7dc,RMIatTXwithRMS,,,,,,,,,,,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,,,,,,,,,,,,,13710 MIRAFLORES CT,RICHMOND,TX,77407,0,0,False
583c9307cb048,RMIatTXwithRMS,,,,,,,,,,,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,,,,,,,,,,,,,13710 MIRAFLORES CT,RICHMOND,TX,77407,0,0,False
583c92a141e5a,RMIatTXwithRMS,806 22nd St,Beaumont,TX,77706,806 22ND ST,BEAUMONT,TX,77706,-94.14201,30.088354,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,30,18.1,Jefferson,RM482450010,0.67,,11830,1962,3300,,,,,,,,,,
583c929a25c33,RMIatTXwithRMS,13419 KNIGHTSWAY DR,HOUSTON,TX,77083,13419 KNIGHTS WAY DR,HOUSTON,TX,77083,-95.620338,29.676438,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,37,34,Harris,RM482010110,1.04,OUT,14241,2002,1375,2,,,,,,,,,
583c923300c78,RMIatTXwithRMS,10506 Kirkgreen Dr,Houston,TX,77089,10506 KIRKGREEN DR,HOUSTON,TX,77089,-95.232312,29.598896,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,13.2,13,Harris,RM482010700,0.46,OUT,6973,1984,1435,2,,,,,,,,,
